35.84375	-94.34375	0.421947	32665.58838	27.18227182	0.97266575	1.73501366	469.4409156	5
35.84375	-94.28125	2.573992	38487.38861	27.18227182	0.97266575	1.73501366	469.4409156	5
35.84375	-94.21875	0.042257	42303.82919	27.18227182	0.97266575	1.73501366	469.4409156	5
35.90625	-94.40625	0.405331	25668.9682	27.18227182	0.97266575	1.73501366	469.4409156	5
35.90625	-94.34375	7.638963	23141.16669	27.18227182	0.97266575	1.73501366	469.4409156	5
35.90625	-94.28125	9.325216	23751.1673	27.18227182	0.97266575	1.73501366	469.4409156	5
35.90625	-94.21875	2.772399	27332.91054	27.18227182	0.97266575	1.73501366	469.4409156	5
35.96875	-94.46875	1.295029	21088.55629	27.18227182	0.97266575	1.73501366	469.4409156	5
35.96875	-94.40625	8.178194	15255.57613	27.18227182	0.97266575	1.73501366	469.4409156	5
35.96875	-94.34375	9.317845	14421.67187	27.18227182	0.97266575	1.73501366	469.4409156	5
35.96875	-94.28125	9.317845	15900.67005	27.18227182	0.97266575	1.73501366	469.4409156	5
35.96875	-94.21875	6.79815	22621.07086	27.18227182	0.97266575	1.73501366	469.4409156	5
35.96875	-94.15625	0.011211	32650.16174	27.18227182	0.97266575	1.73501366	469.4409156	5
36.03125	-94.46875	0.52549	20799.17717	27.18227182	0.97266575	1.73501366	469.4409156	5
36.03125	-94.40625	7.46062	9530.941963	27.18227182	0.97266575	1.73501366	469.4409156	5
36.03125	-94.34375	9.310464	5436.342239	27.18227182	0.97266575	1.73501366	469.4409156	5
36.03125	-94.28125	9.310464	8786.040306	27.18227182	0.97266575	1.73501366	469.4409156	5
36.03125	-94.21875	6.312603	16821.98715	27.18227182	0.97266575	1.73501366	469.4409156	5
36.09375	-94.40625	0.971554	10311.31077	27.18227182	0.97266575	1.73501366	469.4409156	5
36.09375	-94.34375	3.347627	0	27.18227182	0.97266575	1.73501366	469.4409156	5
36.09375	-94.28125	2.737575	9384.48143	27.18227182	0.97266575	1.73501366	469.4409156	5
36.09375	-94.21875	1.925225	16949.1272	27.18227182	0.97266575	1.73501366	469.4409156	5
