1935	10	1	0.39773632
1935	10	2	0.39773632
1935	10	3	0.39773632
1935	10	4	0.39773632
1935	10	5	0.39773632
1935	10	6	0.39773632
1935	10	7	0.39773632
1935	10	8	0.39773632
1935	10	9	0.39773632
1935	10	10	0.39773632
1935	10	11	0.39773632
1935	10	12	0.39773632
1935	10	13	0.39773632
1935	10	14	0.39773632
1935	10	15	0.39773632
1935	10	16	0.39773632
1935	10	17	0.39773632
1935	10	18	0.39773632
1935	10	19	0.39773632
1935	10	20	0.39773632
1935	10	21	0.39773632
1935	10	22	0.39773632
1935	10	23	0.39773632
1935	10	24	0.39773632
1935	10	25	0.39773632
1935	10	26	0.39773632
1935	10	27	0.39773632
1935	10	28	0.39773632
1935	10	29	0.39773632
1935	10	30	0.39773632
1935	10	31	0.39773632
1935	11	1	0.61649130
1935	11	2	0.61649130
1935	11	3	0.61649130
1935	11	4	0.61649130
1935	11	5	0.61649130
1935	11	6	0.61649130
1935	11	7	0.61649130
1935	11	8	0.61649130
1935	11	9	0.61649130
1935	11	10	0.61649130
1935	11	11	0.61649130
1935	11	12	0.61649130
1935	11	13	0.61649130
1935	11	14	0.61649130
1935	11	15	0.61649130
1935	11	16	0.61649130
1935	11	17	0.61649130
1935	11	18	0.61649130
1935	11	19	0.61649130
1935	11	20	0.61649130
1935	11	21	0.61649130
1935	11	22	0.61649130
1935	11	23	0.61649130
1935	11	24	0.61649130
1935	11	25	0.61649130
1935	11	26	0.35796269
1935	11	27	0.33807587
1935	11	28	1.78981345
1935	11	29	1.59094528
1935	11	30	1.39207712
1935	12	1	1.24292600
1935	12	2	1.09377488
1935	12	3	0.99434080
1935	12	4	0.89490672
1935	12	5	0.84518968
1935	12	6	2.48585201
1935	12	7	6.56264930
1935	12	8	4.07679729
1935	12	9	3.08245649
1935	12	10	2.38641793
1935	12	11	1.98868161
1935	12	12	1.74009641
1935	12	13	1.54122824
1935	12	14	1.37219031
1935	12	15	1.21309578
1935	12	16	1.10371829
1935	12	17	0.99434080
1935	12	18	0.89689540
1935	12	19	0.85016139
1935	12	20	0.76067071
1935	12	21	0.71791406
1935	12	22	0.67615175
1935	12	23	0.63637811
1935	12	24	0.59660448
1935	12	25	0.55881953
1935	12	26	0.55881953
1935	12	27	0.52202892
1935	12	28	0.48722699
1935	12	29	0.45242507
1935	12	30	0.45242507
1935	12	31	0.45242507
1936	1	1	0.45242507
1936	1	2	0.45242507
1936	1	3	0.45242507
1936	1	4	0.45242507
1936	1	5	0.43353259
1936	1	6	0.42657220
1936	1	7	0.40767973
1936	1	8	0.39375896
1936	1	9	0.38182687
1936	1	10	0.36492307
1936	1	11	0.35995137
1936	1	12	0.34801928
1936	1	13	0.34801928
1936	1	14	0.33708153
1936	1	15	0.33111549
1936	1	16	0.32117208
1936	1	17	0.31122867
1936	1	18	0.30625697
1936	1	19	0.30029092
1936	1	20	0.29531922
1936	1	21	0.29034751
1936	1	22	0.28537581
1936	1	23	0.28040411
1936	1	24	0.27145504
1936	1	25	0.27145504
1936	1	26	0.27145504
1936	1	27	0.26250597
1936	1	28	0.25753427
1936	1	29	0.25753427
1936	1	30	0.25256256
1936	1	31	0.25256256
1936	2	1	0.25753427
1936	2	2	0.25753427
1936	2	3	0.26648334
1936	2	4	0.27543240
1936	2	5	0.28537581
1936	2	6	0.27543240
1936	2	7	0.27145504
1936	2	8	0.25753427
1936	2	9	0.24858520
1936	2	10	0.23963613
1936	2	11	0.23466443
1936	2	12	0.23068707
1936	2	13	0.22670970
1936	2	14	0.22273234
1936	2	15	0.22273234
1936	2	16	0.22273234
1936	2	17	0.22273234
1936	2	18	0.19886816
1936	2	19	0.22273234
1936	2	20	0.20682289
1936	2	21	0.20682289
1936	2	22	0.20682289
1936	2	23	0.21477761
1936	2	24	0.23068707
1936	2	25	0.22670970
1936	2	26	0.27145504
1936	2	27	0.32117208
1936	2	28	0.43353259
1936	2	29	0.48722699
1936	3	1	0.45242507
1936	3	2	0.44546468
1936	3	3	0.42657220
1936	3	4	0.42657220
1936	3	5	0.42657220
1936	3	6	0.41364577
1936	3	7	0.39375896
1936	3	8	0.37685516
1936	3	9	0.35995137
1936	3	10	0.34205324
1936	3	11	0.34801928
1936	3	12	0.33111549
1936	3	13	0.29034751
1936	3	14	0.30029092
1936	3	15	0.29531922
1936	3	16	0.28537581
1936	3	17	0.28040411
1936	3	18	0.29034751
1936	3	19	0.27145504
1936	3	20	0.26250597
1936	3	21	0.26250597
1936	3	22	0.28040411
1936	3	23	0.26250597
1936	3	24	0.27145504
1936	3	25	0.26250597
1936	3	26	0.27145504
1936	3	27	0.28040411
1936	3	28	0.28040411
1936	3	29	0.30029092
1936	3	30	0.25753427
1936	3	31	0.24361350
1936	4	1	0.23963613
1936	4	2	0.23068707
1936	4	3	0.22670970
1936	4	4	0.24361350
1936	4	5	0.32614378
1936	4	6	0.32117208
1936	4	7	0.40071934
1936	4	8	0.40071934
1936	4	9	0.36492307
1936	4	10	0.33111549
1936	4	11	0.30029092
1936	4	12	0.29034751
1936	4	13	0.26648334
1936	4	14	0.25256256
1936	4	15	0.24361350
1936	4	16	0.24361350
1936	4	17	0.22670970
1936	4	18	0.21477761
1936	4	19	0.21080025
1936	4	20	0.21477761
1936	4	21	0.20682289
1936	4	22	0.20284552
1936	4	23	0.19489080
1936	4	24	0.19886816
1936	4	25	0.20284552
1936	4	26	0.19886816
1936	4	27	0.18793041
1936	4	28	0.19489080
1936	4	29	0.19091343
1936	4	30	0.18097003
1936	5	1	0.18097003
1936	5	2	0.18793041
1936	5	3	0.18793041
1936	5	4	0.19489080
1936	5	5	0.20284552
1936	5	6	0.20284552
1936	5	7	0.17301530
1936	5	8	0.18097003
1936	5	9	0.18395305
1936	5	10	0.17301530
1936	5	11	0.18793041
1936	5	12	0.28040411
1936	5	13	0.26250597
1936	5	14	0.29531922
1936	5	15	0.32117208
1936	5	16	0.29034751
1936	5	17	0.25753427
1936	5	18	0.25256256
1936	5	19	0.30625697
1936	5	20	0.24361350
1936	5	21	0.18097003
1936	5	22	0.14020205
1936	5	23	0.11633787
1936	5	24	0.10241710
1936	5	25	0.09943408
1936	5	26	0.09446238
1936	5	27	0.10241710
1936	5	28	0.09943408
1936	5	29	0.09943408
1936	5	30	0.10540013
1936	5	31	0.12130958
1936	6	1	0.11633787
1936	6	2	0.11633787
1936	6	3	0.12727562
1936	6	4	0.11037183
1936	6	5	0.09446238
1936	6	6	0.09446238
1936	6	7	0.09943408
1936	6	8	0.09943408
1936	6	9	0.08551331
1936	6	10	0.09247369
1936	6	11	0.09446238
1936	6	12	0.08949067
1936	6	13	0.08054161
1936	6	14	0.08551331
1936	6	15	0.08253029
1936	6	16	0.08054161
1936	6	17	0.07755858
1936	6	18	0.07556990
1936	6	19	0.07159254
1936	6	20	0.06662083
1936	6	21	0.06662083
1936	6	22	0.06264347
1936	6	23	0.06065479
1936	6	24	0.05767177
1936	6	25	0.05369440
1936	6	26	0.05369440
1936	6	27	0.04971704
1936	6	28	0.04971704
1936	6	29	0.04971704
1936	6	30	0.04573968
1936	7	1	0.04971704
1936	7	2	0.05369440
1936	7	3	0.05568308
1936	7	4	0.05369440
1936	7	5	0.05568308
1936	7	6	0.05767177
1936	7	7	0.05767177
1936	7	8	0.05767177
1936	7	9	0.05568308
1936	7	10	0.04971704
1936	7	11	0.04971704
1936	7	12	0.04573968
1936	7	13	0.04275665
1936	7	14	0.04275665
1936	7	15	0.03877929
1936	7	16	0.03480193
1936	7	17	0.03181891
1936	7	18	0.02883588
1936	7	19	0.02883588
1936	7	20	0.02883588
1936	7	21	0.02883588
1936	7	22	0.03181891
1936	7	23	0.03181891
1936	7	24	0.02485852
1936	7	25	0.02187550
1936	7	26	0.02187550
1936	7	27	0.01889248
1936	7	28	0.01889248
1936	7	29	0.01690379
1936	7	30	0.01789813
1936	7	31	0.01491511
1936	8	1	0.01690379
1936	8	2	0.01392077
1936	8	3	0.01392077
1936	8	4	0.01392077
1936	8	5	0.01193209
1936	8	6	0.01193209
1936	8	7	0.01292643
1936	8	8	0.01292643
1936	8	9	0.01093775
1936	8	10	0.01193209
1936	8	11	0.01193209
1936	8	12	0.01193209
1936	8	13	0.01292643
1936	8	14	0.01193209
1936	8	15	0.01392077
1936	8	16	0.01292643
1936	8	17	0.01093775
1936	8	18	0.00894907
1936	8	19	0.00795473
1936	8	20	0.00696039
1936	8	21	0.00696039
1936	8	22	0.00894907
1936	8	23	0.00696039
1936	8	24	0.00894907
1936	8	25	0.00894907
1936	8	26	0.00894907
1936	8	27	0.00795473
1936	8	28	0.00696039
1936	8	29	0.00596604
1936	8	30	0.00596604
1936	8	31	0.00596604
1936	9	1	0.00696039
1936	9	2	0.00596604
1936	9	3	0.01193209
1936	9	4	0.01193209
1936	9	5	0.01193209
1936	9	6	0.01889248
1936	9	7	0.04971704
1936	9	8	0.05369440
1936	9	9	0.05170572
1936	9	10	0.04573968
1936	9	11	0.04275665
1936	9	12	0.03480193
1936	9	13	0.03181891
1936	9	14	0.02883588
1936	9	15	0.02684720
1936	9	16	0.02585286
1936	9	17	0.03977363
1936	9	18	0.39773632
1936	9	19	0.69603856
