1998	1	1	0.00000000
1998	1	2	0.00000200
1998	1	3	3.60011083
1998	1	4	19.72994533
1998	1	5	30.68314558
1998	1	6	15.00165778
1998	1	7	6.23894337
1998	1	8	8.34239466
1998	1	9	5.43191801
1998	1	10	0.80167855
1998	1	11	0.30716404
1998	1	12	0.37906629
1998	1	13	0.31993738
1998	1	14	0.21572143
1998	1	15	0.31760299
1998	1	16	0.13241128
1998	1	17	0.03312538
1998	1	18	0.02247627
1998	1	19	0.00903154
1998	1	20	0.00133723
1998	1	21	0.00968656
1998	1	22	0.04102876
1998	1	23	0.03847756
1998	1	24	0.00549886
1998	1	25	1.84213304
1998	1	26	7.40083956
1998	1	27	5.19026859
1998	1	28	0.77660338
1998	1	29	0.03141815
1998	1	30	0.00006864
1998	1	31	0.45150922
1998	2	1	1.52185250
1998	2	2	0.29131371
1998	2	3	0.01912337
1998	2	4	0.00104297
1998	2	5	0.00000107
1998	2	6	0.00000000
1998	2	7	0.00000000
1998	2	8	0.00441315
1998	2	9	0.41950943
1998	2	10	3.93740485
1998	2	11	10.32485664
1998	2	12	6.29648848
1998	2	13	0.69596806
1998	2	14	0.00888316
1998	2	15	0.63346674
1998	2	16	2.62585276
1998	2	17	2.10441134
1998	2	18	0.36535745
1998	2	19	0.12254307
1998	2	20	0.09876299
1998	2	21	0.10680933
1998	2	22	0.16838147
1998	2	23	0.02438919
1998	2	24	0.00635833
1998	2	25	2.94960000
1998	2	26	12.27715080
1998	2	27	10.21248951
1998	2	28	3.02165086
1998	3	1	0.23360725
1998	3	2	0.00024037
1998	3	3	0.00534630
1998	3	4	0.02640531
1998	3	5	0.71042422
1998	3	6	2.65494367
1998	3	7	5.36996585
1998	3	8	14.82915651
1998	3	9	9.22686163
1998	3	10	1.12907462
1998	3	11	0.03061288
1998	3	12	0.00003071
1998	3	13	0.33676434
1998	3	14	2.15025683
1998	3	15	6.15140984
1998	3	16	12.35978312
1998	3	17	13.80381529
1998	3	18	9.74686420
1998	3	19	13.91221600
1998	3	20	9.23258903
1998	3	21	2.60877402
1998	3	22	0.17958323
1998	3	23	0.11132155
1998	3	24	0.36496965
1998	3	25	0.04057398
1998	3	26	0.00161312
1998	3	27	0.86118489
1998	3	28	2.85516367
1998	3	29	0.44140047
1998	3	30	2.73036281
1998	3	31	10.36648577
1998	4	1	5.70588772
1998	4	2	0.79431379
1998	4	3	0.86396874
1998	4	4	0.09142248
1998	4	5	0.00824477
1998	4	6	0.36911794
1998	4	7	1.14975749
1998	4	8	0.20321686
1998	4	9	0.08458459
1998	4	10	0.00689210
1998	4	11	0.00000710
1998	4	12	0.00173395
1998	4	13	0.00564469
1998	4	14	0.00046599
1998	4	15	0.34853403
1998	4	16	1.16667330
1998	4	17	0.20473251
1998	4	18	0.03226084
1998	4	19	0.00189004
1998	4	20	0.00064496
1998	4	21	0.00435271
1998	4	22	0.03645261
1998	4	23	0.09507266
1998	4	24	0.00868687
1998	4	25	0.00000896
1998	4	26	1.21559653
1998	4	27	4.51924577
1998	4	28	2.16563546
1998	4	29	0.18797051
1998	4	30	0.01175209
1998	5	1	0.04440226
1998	5	2	0.08159655
1998	5	3	0.16811128
1998	5	4	0.10699334
1998	5	5	0.46638158
1998	5	6	1.89448836
1998	5	7	1.45521615
1998	5	8	0.18194981
1998	5	9	0.22812473
1998	5	10	0.61902518
1998	5	11	0.19977180
1998	5	12	0.01884620
1998	5	13	0.00001944
1998	5	14	0.00000000
1998	5	15	0.00000000
1998	5	16	0.00000000
1998	5	17	0.00000000
1998	5	18	0.00000000
1998	5	19	0.00000000
1998	5	20	0.00000000
1998	5	21	0.00000000
1998	5	22	0.00000000
1998	5	23	0.00000000
1998	5	24	0.39234567
1998	5	25	2.18572390
1998	5	26	3.87183738
1998	5	27	2.94451722
1998	5	28	0.43123107
1998	5	29	0.20187558
1998	5	30	0.62269342
1998	5	31	0.10920044
1998	6	1	0.00899295
1998	6	2	0.00000926
1998	6	3	0.00000000
1998	6	4	0.24523329
1998	6	5	0.81600749
1998	6	6	0.16349661
1998	6	7	0.13922822
1998	6	8	0.56796604
1998	6	9	2.14847403
1998	6	10	1.36526572
1998	6	11	0.32934864
1998	6	12	0.32194236
1998	6	13	0.06137598
1998	6	14	0.00554343
1998	6	15	0.00012104
1998	6	16	0.00042178
1998	6	17	0.19614803
1998	6	18	0.64767118
1998	6	19	0.16547202
1998	6	20	0.27109248
1998	6	21	0.19836281
1998	6	22	0.55168749
1998	6	23	0.06673616
1998	6	24	0.00081587
1998	6	25	0.00000078
1998	6	26	0.00000000
1998	6	27	0.00000000
1998	6	28	0.00000000
1998	6	29	0.04029462
1998	6	30	0.17102225
1998	7	1	0.43915137
1998	7	2	1.00322806
1998	7	3	0.14726115
1998	7	4	0.01073215
1998	7	5	0.00066193
1998	7	6	0.00000068
1998	7	7	0.22083812
1998	7	8	0.75461481
1998	7	9	0.17795712
1998	7	10	0.02029998
1998	7	11	0.32708429
1998	7	12	1.28357197
1998	7	13	0.87219747
1998	7	14	0.10730203
1998	7	15	0.00091249
1998	7	16	0.00000084
1998	7	17	0.00000000
1998	7	18	0.00000000
1998	7	19	0.00000000
1998	7	20	0.00000000
1998	7	21	0.00000000
1998	7	22	0.00000000
1998	7	23	0.00116146
1998	7	24	0.00395148
1998	7	25	0.00087247
1998	7	26	0.00007268
1998	7	27	0.00000886
1998	7	28	0.00000075
1998	7	29	0.00000000
1998	7	30	0.00003838
1998	7	31	0.00014801
1998	8	1	0.00008573
1998	8	2	0.00309027
1998	8	3	0.01055054
1998	8	4	0.24485955
1998	8	5	0.80814339
1998	8	6	0.12654463
1998	8	7	0.00497303
1998	8	8	0.00000505
1998	8	9	0.09866098
1998	8	10	0.33141438
1998	8	11	0.07853227
1998	8	12	0.07513824
1998	8	13	0.14679227
1998	8	14	0.39289522
1998	8	15	0.17618630
1998	8	16	0.02763478
1998	8	17	0.00134275
1998	8	18	0.00856618
1998	8	19	0.08408853
1998	8	20	0.20436916
1998	8	21	0.07659116
1998	8	22	0.00316012
1998	8	23	0.00000321
1998	8	24	0.00000000
1998	8	25	0.11938873
1998	8	26	0.41060413
1998	8	27	0.11685067
1998	8	28	0.05066807
1998	8	29	0.00586567
1998	8	30	0.00032091
1998	8	31	0.00000691
1998	9	1	0.00000001
1998	9	2	0.00000000
1998	9	3	0.00000000
1998	9	4	0.00601194
1998	9	5	0.01981277
1998	9	6	0.00239082
1998	9	7	0.00006692
1998	9	8	0.00000007
1998	9	9	0.00000000
1998	9	10	0.00000000
1998	9	11	0.00000000
1998	9	12	0.32197180
1998	9	13	2.30637767
1998	9	14	5.50034187
1998	9	15	5.06497077
1998	9	16	1.85749241
1998	9	17	0.38707506
1998	9	18	0.03365317
1998	9	19	0.00090643
1998	9	20	0.00000091
1998	9	21	0.96206722
1998	9	22	3.45782143
1998	9	23	1.32338590
1998	9	24	0.10918782
1998	9	25	0.01296800
1998	9	26	0.00150044
1998	9	27	0.00000155
1998	9	28	0.00000000
1998	9	29	0.00000000
1998	9	30	0.08938416
1998	10	1	0.29968178
1998	10	2	0.17563713
1998	10	3	0.41293398
1998	10	4	0.11614935
1998	10	5	4.72008523
1998	10	6	18.54802761
1998	10	7	13.53664215
1998	10	8	1.29800257
1998	10	9	0.00133904
1998	10	10	0.00000000
1998	10	11	0.00000000
1998	10	12	0.00000000
1998	10	13	0.00000000
1998	10	14	0.00000000
1998	10	15	0.00000000
1998	10	16	0.13071570
1998	10	17	0.51272924
1998	10	18	0.36722897
1998	10	19	0.18169219
1998	10	20	0.01488130
1998	10	21	0.00057761
1998	10	22	0.00010602
1998	10	23	0.00000232
1998	10	24	0.00000000
1998	10	25	0.00000000
1998	10	26	0.00000000
1998	10	27	0.00000000
1998	10	28	0.00607072
1998	10	29	0.02069382
1998	10	30	0.04001034
1998	10	31	0.11644834
1998	11	1	0.81525662
1998	11	2	3.04162379
1998	11	3	1.62430571
1998	11	4	0.17394605
