33	  0.000000	  0.997993	  0.002007	  0.000000	  0.000000	   0.0	 365.4	 408.1	   0.0	   0.0	  0.000000	  0.997993	  0.002007	  0.000000	  0.000000
34	  0.000000	  0.512206	  0.410841	  0.076952	  0.000000	   0.0	 379.2	 439.6	 527.1	   0.0	  0.000000	  0.512206	  0.410841	  0.076952	  0.000000
35	  0.233623	  0.766377	  0.000000	  0.000000	  0.000000	 274.0	 333.8	   0.0	   0.0	   0.0	  0.233623	  0.766377	  0.000000	  0.000000	  0.000000
36	  0.586188	  0.413812	  0.000000	  0.000000	  0.000000	 267.9	 317.6	   0.0	   0.0	   0.0	  0.586188	  0.413812	  0.000000	  0.000000	  0.000000
37	  0.454910	  0.545090	  0.000000	  0.000000	  0.000000	 274.2	 319.9	   0.0	   0.0	   0.0	  0.454910	  0.545090	  0.000000	  0.000000	  0.000000
38	  0.079599	  0.920401	  0.000000	  0.000000	  0.000000	 289.9	 332.4	   0.0	   0.0	   0.0	  0.079599	  0.920401	  0.000000	  0.000000	  0.000000
39	  0.032286	  0.967714	  0.000000	  0.000000	  0.000000	 293.5	 341.1	   0.0	   0.0	   0.0	  0.032286	  0.967714	  0.000000	  0.000000	  0.000000
40	  0.063096	  0.936904	  0.000000	  0.000000	  0.000000	 293.1	 346.0	   0.0	   0.0	   0.0	  0.063096	  0.936904	  0.000000	  0.000000	  0.000000
41	  0.213919	  0.786081	  0.000000	  0.000000	  0.000000	 290.2	 331.9	   0.0	   0.0	   0.0	  0.213919	  0.786081	  0.000000	  0.000000	  0.000000
42	  0.002731	  0.997269	  0.000000	  0.000000	  0.000000	 298.3	 342.6	   0.0	   0.0	   0.0	  0.002731	  0.997269	  0.000000	  0.000000	  0.000000
43	  0.000000	  0.765469	  0.234531	  0.000000	  0.000000	   0.0	 375.1	 434.1	   0.0	   0.0	  0.000000	  0.765469	  0.234531	  0.000000	  0.000000
44	  0.000000	  0.985323	  0.014677	  0.000000	  0.000000	   0.0	 359.0	 403.0	   0.0	   0.0	  0.000000	  0.985323	  0.014677	  0.000000	  0.000000
45	  0.000000	  0.989373	  0.010627	  0.000000	  0.000000	   0.0	 369.0	 401.2	   0.0	   0.0	  0.000000	  0.989373	  0.010627	  0.000000	  0.000000
46	  0.000000	  0.876057	  0.123943	  0.000000	  0.000000	   0.0	 379.0	 413.1	   0.0	   0.0	  0.000000	  0.876057	  0.123943	  0.000000	  0.000000
47	  0.000000	  0.574046	  0.405724	  0.020231	  0.000000	   0.0	 383.7	 433.8	 510.8	   0.0	  0.000000	  0.574046	  0.405724	  0.020231	  0.000000
