1	1	39.4375	-121.4375	0.90000000	0.90000000	4.36749986	0.96243382	3.00000000	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	583.63306500	0.09315830	0.63918959	1.60282627	15.86560000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.16075974	939.41500000	0.00000000	0.00000000	0.00000000	0.00000000
1	2	39.4375	-121.3125	0.21409040	0.87393857	30.00000000	0.99000000	2.47090917	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	674.28254300	0.24191081	0.90000455	1.39670333	14.15870000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.00500000	1335.59000000	0.00000000	0.00000000	0.00000000	0.00000000
1	3	39.4375	-120.4375	0.29280657	0.90000000	16.57777287	0.31879819	1.24903865	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	2300.28821000	0.25000000	1.32984064	0.50000000	4.55953000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.19513437	1657.60000000	0.00000000	0.00000000	0.00000000	0.00000000
1	4	39.4375	-120.3125	0.00001000	0.90000000	0.00000000	0.10000000	1.53742556	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	2179.66076300	0.10075109	0.30000000	0.71855787	3.50792000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.14574186	1281.50000000	0.00000000	0.00000000	0.00000000	0.00000000
1	5	39.5625	-121.5625	0.00001000	0.52578277	30.00000000	0.69612872	2.25534351	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	394.13997200	0.25000000	0.43970602	1.40557284	16.17340000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.20000000	912.38200000	0.00000000	0.00000000	0.00000000	0.00000000
1	6	39.5625	-121.4375	0.90000000	0.00001000	28.22971204	0.83633644	1.00000000	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	388.65806600	0.05000000	0.30000000	2.00000000	15.44640000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.14654700	1148.66000000	0.00000000	0.00000000	0.00000000	0.00000000
1	7	39.5625	-121.3125	0.90000000	0.09328798	30.00000000	0.48680195	1.00000000	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	590.69734500	0.25000000	0.30000000	2.00000000	14.26820000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.13463414	1506.36000000	0.00000000	0.00000000	0.00000000	0.00000000
1	8	39.5625	-121.1875	0.00001000	0.00001000	0.00000000	0.94256814	1.00000000	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	1026.31214300	0.18573584	1.50000000	0.50000000	12.07790000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.16223191	1842.95000000	0.00000000	0.00000000	0.00000000	0.00000000
1	9	39.5625	-121.0625	0.13333121	0.21088381	30.00000000	0.95276276	1.00000000	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	1174.99790300	0.24359976	1.50000000	1.15858209	11.62880000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.16715474	1907.92000000	0.00000000	0.00000000	0.00000000	0.00000000
1	10	39.5625	-120.4375	0.86408985	0.37993716	16.91722816	0.58598011	3.00000000	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	1894.72408500	0.08708117	0.50774502	2.00000000	5.10240000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.00500000	1224.38000000	0.00000000	0.00000000	0.00000000	0.00000000
1	11	39.5625	-120.3125	0.04559011	0.08549380	0.27870049	0.73948241	1.00000000	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	1849.87147600	0.25000000	0.30000000	1.77447642	5.93483000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.20000000	908.74300000	0.00000000	0.00000000	0.00000000	0.00000000
1	12	39.5625	-120.1875	0.00001000	0.22064258	30.00000000	0.99000000	1.00000000	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	2014.83356300	0.25000000	0.30000000	2.00000000	4.63502000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.11216000	965.73000000	0.00000000	0.00000000	0.00000000	0.00000000
1	13	39.5625	-120.0625	0.43989581	0.43954699	25.74506818	0.10000000	2.78192031	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	2410.49598000	0.15349866	0.30000000	1.21164558	4.49766000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.10964407	692.12300000	0.00000000	0.00000000	0.00000000	0.00000000
1	14	39.6875	-121.5625	0.00001000	0.28237082	2.60278881	0.10000000	1.00000000	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	446.19071100	0.05000000	1.50000000	1.49016687	16.21660000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.16468610	1331.50000000	0.00000000	0.00000000	0.00000000	0.00000000
1	15	39.6875	-121.4375	0.02215830	0.48803799	30.00000000	0.99000000	1.00000000	13.60300000	13.60300000	13.60300000	473.06400000	473.06400000	473.06400000	-99.00000000	-99.00000000	-99.00000000	21.42700000	64.28200000	214.27500000	611.96251200	0.15534296	0.30000000	1.49422330	14.55280000	4.00000000	11.15000000	11.15000000	11.15000000	0.41000000	0.41000000	0.41000000	1485.70000000	1485.70000000	1485.70000000	2620.28000000	2620.28000000	2620.28000000	-8.00000000	0.49000000	0.49000000	0.49000000	0.32000000	0.32000000	0.32000000	0.01000000	0.11815181	1505.86000000	0.00000000	0.00000000	0.00000000	0.00000000
1	16	39.6875	-121.3125	0.00001000	0.00001000	0.00000000	0.72020852	3.00000000	12.67600000	12.67600000	12.67600000	1257.09600000	1257.09600000	1257.09600000	-99.00000000	-99.00000000	-99.00000000	15.44200000	46.32700000	154.42500000	858.10476300	0.23358998	1.35504823	0.92822121	12.81520000	4.00000000	14.66000000	14.66000000	14.66000000	0.69300000	0.69300000	0.69300000	1569.10000000	1569.10000000	1569.10000000	2619.10000000	2619.10000000	2619.10000000	-8.00000000	0.39000000	0.39000000	0.39000000	0.23000000	0.23000000	0.23000000	0.01000000	0.20000000	1669.47000000	0.00000000	0.00000000	0.00000000	0.00000000
