39.4375	-121.4375	0.001764	21224.70508	60.04120754	0.001	2.00663538	2222.875599	1
39.4375	-121.3125	0.072777	20686.18359	89.66005937	0.999	1.67245797	3351.554738	2
39.4375	-120.4375	0.001558	213587.2192	43.54562301	0.34771369	0.5	1121.503779	3
39.4375	-120.3125	0.005124	213841.4764	99	0.001	0.5	200	4
39.5625	-121.5625	0.08864	9174.722672	32.19039628	0.999	2.75041785	892.2133915	5
39.5625	-121.4375	1.359096	0	1	0.09821085	0.5	1694.276333	6
39.5625	-121.3125	1.472399	15313.38215	1	0.001	5	4000	7
39.5625	-121.1875	1.220403	31847.99194	1	0.999	5	1223.750374	8
39.5625	-121.0625	0.269294	48172.2641	1	0.999	4.8007955	4000	9
39.5625	-120.4375	1.045731	195507.7057	1	0.999	4.56332976	927.5920938	10
39.5625	-120.3125	1.518132	195813.6902	15.65232805	0.09837547	0.95373208	3024.577914	11
39.5625	-120.1875	1.052567	204483.3984	76.34470981	0.999	0.5	3979.443386	12
39.5625	-120.0625	0.100713	214971.6339	1.36602723	0.999	0.5	4000	13
39.6875	-121.5625	0.7699	14019.71149	1	0.3584527	0.5	2926.646346	14
39.6875	-121.4375	1.587021	12972.30911	85.30612769	0.999	5	4000	15
39.6875	-121.3125	1.587021	24488.2679	97.31245476	0.999	5	4000	16
39.6875	-121.1875	1.587021	34491.28342	96.68030604	0.999	0.5	2213.85974	17
39.6875	-121.0625	1.403862	51847.92328	8.60322265	0.74299033	5	4000	18
39.6875	-120.9375	0.284071	74082.65686	1	0.02286371	2.29228139	1596.621265	19
39.6875	-120.8125	0.220515	118746.315	99	0.44165213	0.5	200	20
39.6875	-120.6875	0.829212	123372.4442	35.98162806	0.21066584	5	4000	21
39.6875	-120.5625	1.011325	142192.5812	1	0.999	5	200	22
39.6875	-120.4375	1.572453	156350.7996	1	0.87796268	5	3362.620327	23
39.6875	-120.3125	1.587021	180337.9059	1	0.52021724	4.85291719	200	24
39.6875	-120.1875	1.420362	191291.5039	24.56163362	0.16438175	3.71745644	4000	25
39.6875	-120.0625	0.001294	209746.46	98.74440733	0.999	2.99607258	4000	26
39.8125	-121.5625	0.92237	34606.96411	1	0.999	4.611057	4000	27
39.8125	-121.4375	1.584144	38722.34345	99	0.81756698	2.84144414	200	28
39.8125	-121.3125	1.584144	43589.45465	1	0.001	5	3763.999714	29
39.8125	-121.1875	1.584144	54150.07401	65.36453791	0.999	0.88632168	200	30
39.8125	-121.0625	1.584144	62760.20813	53.95682353	0.001	4.32668356	200	31
39.8125	-120.9375	1.527499	76409.14917	1	0.82472303	3.52735539	385.5433675	32
39.8125	-120.8125	1.528359	91027.74048	21.54134422	0.65291781	4.09905803	2461.642503	33
39.8125	-120.6875	1.584144	116379.0436	1	0.48925764	2.92133824	200	34
39.8125	-120.5625	1.584144	131669.693	16.23138696	0.999	4.07891721	200	35
39.8125	-120.4375	1.584144	156796.3257	42.67811013	0.001	2.82577001	650.918871	36
39.8125	-120.3125	1.584144	174226.4862	1	0.999	3.1338157	200	37
39.8125	-120.1875	1.584129	188673.5992	1	0.001	3.1931047	4000	38
39.8125	-120.0625	0.193046	205944.0613	99	0.04379176	2.89111078	1024.350792	39
39.9375	-121.5625	0.73548	51515.4419	7.55850663	0.50404386	2.5916609	4000	40
39.9375	-121.4375	1.581259	57285.923	91.41026964	0.56109198	5	200	41
39.9375	-121.3125	1.581259	67169.97528	1	0.999	0.5	200	42
39.9375	-121.1875	1.581259	84299.97253	1	0.47325977	0.5	4000	43
39.9375	-121.0625	1.581259	85608.92487	1	0.8680603	5	200	44
39.9375	-120.9375	1.581259	93031.43311	1	0.02975529	4.06208669	1647.541722	45
39.9375	-120.8125	1.581259	105482.338	1	0.17715816	5	3644.589505	46
39.9375	-120.6875	1.581259	117645.0653	78.96111854	0.001	0.5	4000	47
39.9375	-120.5625	1.581259	131620.0714	65.14419325	0.38541583	1.25971509	4000	48
39.9375	-120.4375	1.581259	176699.0509	1	0.47778555	5	1513.403925	49
39.9375	-120.3125	1.581259	182873.8098	99	0.32151733	1.08819252	3314.531771	50
