2000	1	1	0.002863
2000	1	2	0.001041
2000	1	3	0.005466
2000	1	4	0.005466
2000	1	5	0.001041
2000	1	6	0.011712
2000	1	7	0.004425
2000	1	8	0.001041
2000	1	9	0.002863
2000	1	10	0.001822
2000	1	11	0.002863
2000	1	12	0.003644
2000	1	13	0.002863
2000	1	14	0.002863
2000	1	15	0.001822
2000	1	16	0.002863
2000	1	17	0.001822
2000	1	18	0.001822
2000	1	19	0.002863
2000	1	20	0.000000
2000	1	21	0.001822
2000	1	22	0.001041
2000	1	23	0.000000
2000	1	24	0.005466
2000	1	25	0.001041
2000	1	26	0.001822
2000	1	27	0.002863
2000	1	28	0.006507
2000	1	29	0.006507
2000	1	30	0.004685
2000	1	31	0.003904
2000	2	1	0.000000
2000	2	2	0.001041
2000	2	3	0.005205
2000	2	4	0.004425
2000	2	5	0.003644
2000	2	6	0.002603
2000	2	7	0.006247
2000	2	8	0.008849
2000	2	9	0.003644
2000	2	10	0.001822
2000	2	11	0.001041
2000	2	12	0.001822
2000	2	13	0.001041
2000	2	14	0.000000
2000	2	15	0.001041
2000	2	16	0.003904
2000	2	17	0.002082
2000	2	18	0.002863
2000	2	19	0.013534
2000	2	20	0.010671
2000	2	21	0.003904
2000	2	22	0.008849
2000	2	23	0.007808
2000	2	24	0.006767
2000	2	25	0.004945
2000	2	26	0.003904
2000	2	27	0.000000
2000	2	28	0.003904
2000	2	29	0.007808
2000	3	1	0.004685
2000	3	2	0.006507
2000	3	3	0.000000
2000	3	4	0.010411
2000	3	5	0.009370
2000	3	6	0.002863
2000	3	7	0.003904
2000	3	8	0.002863
2000	3	9	0.006507
2000	3	10	0.002863
2000	3	11	0.003904
2000	3	12	0.008329
2000	3	13	0.013014
2000	3	14	0.013014
2000	3	15	0.017699
2000	3	16	0.019781
2000	3	17	0.024986
2000	3	18	0.023425
2000	3	19	0.026027
2000	3	20	0.017959
2000	3	21	0.032014
2000	3	22	0.028110
2000	3	23	0.017959
2000	3	24	0.016918
2000	3	25	0.014055
2000	3	26	0.015096
2000	3	27	0.018219
2000	3	28	0.012233
2000	3	29	0.016137
2000	3	30	0.021082
2000	3	31	0.034616
2000	4	1	0.032795
2000	4	2	0.033836
2000	4	3	0.031493
2000	4	4	0.024726
2000	4	5	0.020041
2000	4	6	0.023164
2000	4	7	0.023945
2000	4	8	0.021342
2000	4	9	0.024205
2000	4	10	0.022384
2000	4	11	0.029151
2000	4	12	0.024466
2000	4	13	0.014575
2000	4	14	0.016658
2000	4	15	0.014575
2000	4	16	0.008849
2000	4	17	0.008849
2000	4	18	0.007808
2000	4	19	0.012753
2000	4	20	0.016918
2000	4	21	0.022904
2000	4	22	0.023945
2000	4	23	0.016137
2000	4	24	0.027068
2000	4	25	0.024986
2000	4	26	0.029932
2000	4	27	0.027068
2000	4	28	0.028890
